gene_id;SHSY5Y_b (SRR4098610);A431_a (SRR629557);U-251 MG_a (SRR629561);U-251 MG_b (SRR629562);U2OS_a (SRR629563);A-549_a (SRR629564);A-549_b (SRR629565);CACO-2_a (SRR629566);CACO-2_b (SRR629568);HEK 293_b (SRR629570);Hep-G2_a (SRR629573);MCF-7_a (SRR629577);MCF-7_b (SRR629578);PC3_a (SRR629581);gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;description
ENSG00000171711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DEFB4A;NC_000008.11;NW_018654717.1;7894565;802391;7896716;804519;+;+;4281;protein_coding;"defensin beta 4A [Source:HGNC Symbol;Acc:HGNC:2767]"
ENSG00000171794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UTF1;NC_000010.11;133230274;133231558;+;1285;protein_coding;"undifferentiated embryonic cell transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12634]"
ENSG00000171936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR10H3;NC_000019.10;15741393;15742343;+;951;protein_coding;"olfactory receptor family 10 subfamily H member 3 [Source:HGNC Symbol;Acc:HGNC:8174]"
ENSG00000171942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR10H2;NC_000019.10;15728024;15729052;+;1029;protein_coding;"olfactory receptor family 10 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:8173]"
ENSG00000171944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR52A5;NC_000011.10;5131692;5132642;-;951;protein_coding;"olfactory receptor family 52 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:19580]"
ENSG00000171987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C11orf40;NC_000011.10;4571423;4577820;-;6398;protein_coding;"chromosome 11 putative open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:23986]"
ENSG00000172146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR1A1;NC_000017.11;3215621;3216550;+;930;protein_coding;"olfactory receptor family 1 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8179]"
ENSG00000172150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR1A2;NC_000017.11;3197517;3198448;+;932;protein_coding;"olfactory receptor family 1 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8180]"
ENSG00000172154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR8I2;NC_000011.10;56093308;56094240;+;933;protein_coding;"olfactory receptor family 8 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15310]"
ENSG00000172155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LCE1D;NC_000001.11;152796751;152798181;+;1431;protein_coding;"late cornified envelope 1D [Source:HGNC Symbol;Acc:HGNC:29465]"
ENSG00000172156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CCL11;NC_000017.11;34285668;34288180;+;2513;protein_coding;"C-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10610]"
ENSG00000172179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRL;NC_000006.12;22287244;22302897;-;15654;protein_coding;"prolactin [Source:HGNC Symbol;Acc:HGNC:9445]"
ENSG00000172188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4C11;NC_000011.10;55603354;55604398;-;1045;protein_coding;"olfactory receptor family 4 subfamily C member 11 [Source:HGNC Symbol;Acc:HGNC:15167]"
ENSG00000172199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR8U1;NC_000011.10;56375624;56376553;+;930;protein_coding;"olfactory receptor family 8 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:19611]"
ENSG00000172208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4X2;NC_000011.10;48245104;48246015;+;912;protein_coding;"olfactory receptor family 4 subfamily X member 2 [Source:HGNC Symbol;Acc:HGNC:15184]"
ENSG00000172232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AZU1;NC_000019.10;NT_187622.1;827826;6669;832018;10861;+;+;8386;protein_coding;"azurocidin 1 [Source:HGNC Symbol;Acc:HGNC:913]"
ENSG00000172288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDY1;NC_000024.10;25622095;25625511;+;3417;protein_coding;"chromodomain Y-linked 1 [Source:HGNC Symbol;Acc:HGNC:1809]"
ENSG00000172320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5A1;NC_000011.10;59443169;59444116;+;948;protein_coding;"olfactory receptor family 5 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8319]"
ENSG00000172322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CLEC12A;NC_000012.12;9951316;9995209;+;43894;protein_coding;"C-type lectin domain family 12 member A [Source:HGNC Symbol;Acc:HGNC:31713]"
ENSG00000172324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5A2;NC_000011.10;59421979;59422953;-;975;protein_coding;"olfactory receptor family 5 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:15249]"
ENSG00000172352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDY1B;NC_000024.10;24044620;24048030;-;3411;protein_coding;"chromodomain Y-linked 1B [Source:HGNC Symbol;Acc:HGNC:23920]"
ENSG00000172362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5B12;NC_000011.10;58439120;58440173;-;1054;protein_coding;"olfactory receptor family 5 subfamily B member 12 [Source:HGNC Symbol;Acc:HGNC:15432]"
ENSG00000172365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5B2;NC_000011.10;58422265;58423313;-;1049;protein_coding;"olfactory receptor family 5 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:8323]"
ENSG00000172377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR9I1;NC_000011.10;58118500;58119444;-;945;protein_coding;"olfactory receptor family 9 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:14718]"
ENSG00000172410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;INSL5;NC_000001.11;66797741;66801259;-;3519;protein_coding;"insulin like 5 [Source:HGNC Symbol;Acc:HGNC:6088]"
ENSG00000172457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR9G4;NC_000011.10;NW_003871074.1;56742828;60670;56743811;61653;-;-;1968;protein_coding;"olfactory receptor family 9 subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:15322]"
ENSG00000172459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5AR1;NC_000011.10;56663686;56664618;+;933;protein_coding;"olfactory receptor family 5 subfamily AR member 1 [Source:HGNC Symbol;Acc:HGNC:15260]"
ENSG00000172464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5AP2;NC_000011.10;56641489;56642439;-;951;protein_coding;"olfactory receptor family 5 subfamily AP member 2 [Source:HGNC Symbol;Acc:HGNC:15258]"
ENSG00000172468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HSFY1;NC_000024.10;18529678;18588963;+;59286;protein_coding;"heat shock transcription factor Y-linked 1 [Source:HGNC Symbol;Acc:HGNC:18568]"
ENSG00000172487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR8J1;NC_000011.10;NW_003871073.1;56360215;170964;56361288;172037;+;+;2148;protein_coding;"olfactory receptor family 8 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:14855]"
ENSG00000172489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5T3;NC_000011.10;NW_003871073.1;56252200;62949;56253222;63971;+;+;2046;protein_coding;"olfactory receptor family 5 subfamily T member 3 [Source:HGNC Symbol;Acc:HGNC:15297]"
ENSG00000172519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR10H5;NC_000019.10;15794049;15794996;+;948;protein_coding;"olfactory receptor family 10 subfamily H member 5 [Source:HGNC Symbol;Acc:HGNC:15389]"
ENSG00000172554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SNTG2;NC_000002.12;NT_187526.1;NT_187529.1;950868;4168;1087;1367991;64734;50794;+;+;+;527399;protein_coding;"syntrophin gamma 2 [Source:HGNC Symbol;Acc:HGNC:13741]"
ENSG00000172724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CCL19;NC_000009.12;34689570;34691277;-;1708;protein_coding;"C-C motif chemokine ligand 19 [Source:HGNC Symbol;Acc:HGNC:10617]"
ENSG00000172742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4D9;NC_000011.10;59514913;59515857;+;945;protein_coding;"olfactory receptor family 4 subfamily D member 9 [Source:HGNC Symbol;Acc:HGNC:15178]"
ENSG00000172769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5B3;NC_000011.10;58402465;58403409;-;945;protein_coding;"olfactory receptor family 5 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8324]"
ENSG00000172772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR10W1;NC_000011.10;58266792;58268260;-;1469;protein_coding;"olfactory receptor family 10 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:15139]"
ENSG00000172867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KRT2;NC_000012.12;52644558;52652175;-;7618;protein_coding;"keratin 2 [Source:HGNC Symbol;Acc:HGNC:6439]"
ENSG00000172938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MRGPRD;NC_000011.10;68980021;68980986;-;966;protein_coding;"MAS related GPR family member D [Source:HGNC Symbol;Acc:HGNC:29626]"
ENSG00000172967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;XKR3;NC_000022.11;16783412;16825412;-;42001;protein_coding;"XK related 3 [Source:HGNC Symbol;Acc:HGNC:28778]"
ENSG00000173124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ACSM6;NC_000010.11;95194200;95228929;+;34730;protein_coding;"acyl-CoA synthetase medium chain family member 6 [Source:HGNC Symbol;Acc:HGNC:31665]"
ENSG00000173198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CYSLTR1;NC_000023.11;78271468;78327691;-;56224;protein_coding;"cysteinyl leukotriene receptor 1 [Source:HGNC Symbol;Acc:HGNC:17451]"
ENSG00000173285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR10K1;NC_000001.11;158465562;158466503;+;942;protein_coding;"olfactory receptor family 10 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:14693]"
ENSG00000173335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CST9;NC_000020.11;23602410;23605973;-;3564;protein_coding;"cystatin 9 [Source:HGNC Symbol;Acc:HGNC:13261]"
ENSG00000173452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TMEM196;NC_000007.14;19719315;19774431;-;55117;protein_coding;"transmembrane protein 196 [Source:HGNC Symbol;Acc:HGNC:22431]"
ENSG00000173572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NLRP13;NC_000019.10;55891692;55932336;-;40645;protein_coding;"NLR family pyrin domain containing 13 [Source:HGNC Symbol;Acc:HGNC:22937]"
ENSG00000173610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UGT2A1;NC_000004.12;69588417;69653249;-;64833;protein_coding;"UDP glucuronosyltransferase family 2 member A1 complex locus [Source:HGNC Symbol;Acc:HGNC:12542]"
ENSG00000173626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TRAPPC3L;NC_000006.12;116496483;116545610;-;49128;protein_coding;"trafficking protein particle complex subunit 3L [Source:HGNC Symbol;Acc:HGNC:21090]"
ENSG00000173673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HES3;NC_000001.11;6244192;6245578;+;1387;protein_coding;"hes family bHLH transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:26226]"
ENSG00000173679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR1L1;NC_000009.12;122661716;122662648;+;933;protein_coding;"olfactory receptor family 1 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:8213]"
ENSG00000173699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SPATA3;NC_000002.12;230996124;231019938;+;23815;protein_coding;"spermatogenesis associated 3 [Source:HGNC Symbol;Acc:HGNC:17884]"
ENSG00000173908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KRT28;NC_000017.11;40792196;40799959;-;7764;protein_coding;"keratin 28 [Source:HGNC Symbol;Acc:HGNC:30842]"
ENSG00000174156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GSTA3;NC_000006.12;52896639;52909799;-;13161;protein_coding;"glutathione S-transferase alpha 3 [Source:HGNC Symbol;Acc:HGNC:4628]"
ENSG00000174175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SELP;NC_000001.11;169588849;169630139;-;41291;protein_coding;"selectin P [Source:HGNC Symbol;Acc:HGNC:10721]"
ENSG00000174339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR2Y1;NC_000005.10;180739123;180740058;-;936;protein_coding;"olfactory receptor family 2 subfamily Y member 1 [Source:HGNC Symbol;Acc:HGNC:14837]"
ENSG00000174348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PODN;NC_000001.11;53062052;53085502;+;23451;protein_coding;"podocan [Source:HGNC Symbol;Acc:HGNC:23174]"
ENSG00000174450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GOLGA6L2;NC_000015.10;23439386;23447243;-;7858;protein_coding;"golgin A6 family like 2 [Source:HGNC Symbol;Acc:HGNC:26695]"
ENSG00000174453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VWC2L;NC_000002.12;214411568;214578952;+;167385;protein_coding;"von Willebrand factor C domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:37203]"
ENSG00000174473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GALNTL6;NC_000004.12;171812656;173040408;+;1227753;protein_coding;"polypeptide N-acetylgalactosaminyltransferase like 6 [Source:HGNC Symbol;Acc:HGNC:33844]"
ENSG00000174562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KLK15;NC_000019.10;50825289;50834337;-;9049;protein_coding;"kallikrein related peptidase 15 [Source:HGNC Symbol;Acc:HGNC:20453]"
ENSG00000174667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR7D4;NC_000019.10;9213850;9214871;-;1022;protein_coding;"olfactory receptor family 7 subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:8380]"
ENSG00000174876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AMY1B;NC_000001.11;103687415;103696452;-;9038;protein_coding;"amylase alpha 1B [Source:HGNC Symbol;Acc:HGNC:475]"
ENSG00000174914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR9G1;NC_000011.10;NW_003871074.1;56700388;7154;56701305;8071;+;+;1836;protein_coding;"olfactory receptor family 9 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:15319]"
ENSG00000174937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5M3;NC_000011.10;56469488;56470538;-;1051;protein_coding;"olfactory receptor family 5 subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:14806]"
ENSG00000174957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5J2;NC_000011.10;56176618;56177556;+;939;protein_coding;"olfactory receptor family 5 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:19612]"
ENSG00000174970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR10AG1;NC_000011.10;55967558;55968463;-;906;protein_coding;"olfactory receptor family 10 subfamily AG member 1 [Source:HGNC Symbol;Acc:HGNC:19607]"
ENSG00000174982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4S2;NC_000011.10;55650904;55651839;+;936;protein_coding;"olfactory receptor family 4 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:15183]"
ENSG00000175065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DSG4;NC_000018.10;31376777;31415791;+;39015;protein_coding;"desmoglein 4 [Source:HGNC Symbol;Acc:HGNC:21307]"
ENSG00000175077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RTP1;NC_000003.12;187197486;187201465;+;3980;protein_coding;"receptor transporter protein 1 [Source:HGNC Symbol;Acc:HGNC:28580]"
ENSG00000175121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WFDC5;NC_000020.11;45109452;45116321;-;6870;protein_coding;"WAP four-disulfide core domain 5 [Source:HGNC Symbol;Acc:HGNC:20477]"
ENSG00000175143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR2T1;NC_000001.11;NT_187518.1;NT_187646.1;248405995;60035;56201;248407104;61144;57310;+;+;+;3330;protein_coding;"olfactory receptor family 2 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:8277]"
ENSG00000175325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PROP1;NC_000005.10;NT_187546.1;NT_187652.1;177992235;130718;127081;177996242;131533;130957;-;-;-;8701;protein_coding;"PROP paired-like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9455]"
ENSG00000175398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR10P1;NC_000012.12;55636892;55637833;+;942;protein_coding;"olfactory receptor family 10 subfamily P member 1 [Source:HGNC Symbol;Acc:HGNC:15378]"
ENSG00000175485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR52W1;NC_000011.10;6199224;6200186;+;963;protein_coding;"olfactory receptor family 52 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:15239]"
ENSG00000175520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UBQLN3;NC_000011.10;5507300;5509985;-;2686;protein_coding;"ubiquilin 3 [Source:HGNC Symbol;Acc:HGNC:12510]"
ENSG00000175619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4B1;NC_000011.10;48216810;48217739;+;930;protein_coding;"olfactory receptor family 4 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:8290]"
ENSG00000175664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TEX26;NC_000013.11;30932654;30975502;+;42849;protein_coding;"testis expressed 26 [Source:HGNC Symbol;Acc:HGNC:28622]"
ENSG00000175773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC646383;NC_000011.10;130314993;130403657;+;88665;lncRNA;"ZBTB44 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54265]"
ENSG00000175779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C15orf53;NC_000015.10;38696598;38700038;+;3441;protein_coding;"long intergenic non-protein coding RNA 2694 [Source:HGNC Symbol;Acc:HGNC:33796]"
ENSG00000175857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GAPT;NC_000005.10;58491435;58496358;+;4924;protein_coding;"GRB2 binding adaptor protein
ENSG00000176083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZNF683;NC_000001.11;26361632;26374536;-;12905;protein_coding;"zinc finger protein 683 [Source:HGNC Symbol;Acc:HGNC:28495]"
ENSG00000176198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR11H4;NC_000014.9;20242792;20243766;+;975;protein_coding;"olfactory receptor family 11 subfamily H member 4 [Source:HGNC Symbol;Acc:HGNC:15347]"
ENSG00000176200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4D11;NC_000011.10;59503576;59504511;+;936;protein_coding;"olfactory receptor family 4 subfamily D member 11 [Source:HGNC Symbol;Acc:HGNC:15174]"
ENSG00000176219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR11H6;NC_000014.9;20223710;20224702;+;993;protein_coding;"olfactory receptor family 11 subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:15349]"
ENSG00000176230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4K17;NC_000014.9;20117407;20118438;+;1032;protein_coding;"olfactory receptor family 4 subfamily K member 17 [Source:HGNC Symbol;Acc:HGNC:15355]"
ENSG00000176231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR10H4;NC_000019.10;15949008;15949958;+;951;protein_coding;"olfactory receptor family 10 subfamily H member 4 [Source:HGNC Symbol;Acc:HGNC:15388]"
ENSG00000176246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4L1;NC_000014.9;20060045;20060983;+;939;protein_coding;"olfactory receptor family 4 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:15356]"
ENSG00000176253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4K13;NC_000014.9;20033844;20034758;-;915;protein_coding;"olfactory receptor family 4 subfamily K member 13 [Source:HGNC Symbol;Acc:HGNC:15351]"
ENSG00000176281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4K5;NC_000014.9;19920607;19921578;+;972;protein_coding;"olfactory receptor family 4 subfamily K member 5 [Source:HGNC Symbol;Acc:HGNC:14745]"
ENSG00000176290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4K3;NC_000014.9;19867897;19869443;-;1547;protein_coding;"olfactory receptor family 4 subfamily K member 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14731]"
ENSG00000176299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4M1;NC_000014.9;19779664;19783111;+;3448;protein_coding;"olfactory receptor family 4 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:14735]"
ENSG00000176495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR5AN1;NC_000011.10;59364459;59365394;+;936;protein_coding;"olfactory receptor family 5 subfamily AN member 1 [Source:HGNC Symbol;Acc:HGNC:15255]"
ENSG00000176540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4C5;NC_000011.10;48365297;48366488;-;1192;protein_coding;"olfactory receptor family 4 subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:14702]"
ENSG00000176547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4C3;NC_000011.10;48324941;48325930;+;990;protein_coding;"olfactory receptor family 4 subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:14697]"
ENSG00000176555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4S1;NC_000011.10;48306223;48307152;+;930;protein_coding;"olfactory receptor family 4 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:14705]"
ENSG00000176567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4X1;NC_000011.10;48263861;48264778;+;918;protein_coding;"olfactory receptor family 4 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:14854]"
ENSG00000176601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MAP3K19;NC_000002.12;134963875;135047468;-;83594;protein_coding;"mitogen-activated protein kinase kinase kinase 19 [Source:HGNC Symbol;Acc:HGNC:26249]"
ENSG00000176605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C14orf177;NC_000014.9;98711613;98717766;+;6154;protein_coding;"long intergenic non-protein coding RNA 2914 [Source:HGNC Symbol;Acc:HGNC:26375]"
ENSG00000176695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR4F17;NC_000019.10;107152;111690;+;4539;protein_coding;"olfactory receptor family 4 subfamily F member 17 [Source:HGNC Symbol;Acc:HGNC:15381]"
ENSG00000176742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR51V1;NC_000011.10;5199735;5200700;-;966;protein_coding;"olfactory receptor family 51 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:19597]"
ENSG00000176748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR52Z1;NC_000011.10;5177621;5178711;-;1091;protein_coding;"olfactory receptor family 52 subfamily Z member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:19596]"
ENSG00000176754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC00303;NC_000001.11;204032447;204041264;-;8818;lncRNA;"long intergenic non-protein coding RNA 303 [Source:HGNC Symbol;Acc:HGNC:26865]"
ENSG00000176774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MAGEB18;NC_000023.11;26138343;26140736;+;2394;protein_coding;"MAGE family member B18 [Source:HGNC Symbol;Acc:HGNC:28515]"
ENSG00000176782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DEFB104A;NC_000008.11;NW_018654717.1;7836471;744268;7841242;749041;+;+;9546;protein_coding;"defensin beta 104A [Source:HGNC Symbol;Acc:HGNC:18115]"
ENSG00000176787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR52E2;NC_000011.10;5058650;5059627;-;978;protein_coding;"olfactory receptor family 52 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:14769]"
ENSG00000176798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR51L1;NC_000011.10;4998983;4999930;+;948;protein_coding;"olfactory receptor family 51 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:14759]"
ENSG00000176893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR51G2;NC_000011.10;4914719;4915663;-;945;protein_coding;"olfactory receptor family 51 subfamily G member 2 [Source:HGNC Symbol;Acc:HGNC:15198]"
ENSG00000176895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR51A7;NC_000011.10;4907370;4908308;+;939;protein_coding;"olfactory receptor family 51 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:15188]"
ENSG00000176900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR51T1;NC_000011.10;4881819;4882883;+;1065;protein_coding;"olfactory receptor family 51 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:15205]"
ENSG00000176922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR51S1;NC_000011.10;4848237;4849208;-;972;protein_coding;"olfactory receptor family 51 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:15204]"
ENSG00000176925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR51F2;NC_000011.10;4821386;4822414;+;1029;protein_coding;"olfactory receptor family 51 subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:15197]"
ENSG00000176979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TRIM60;NC_000004.12;165031953;165041821;+;9869;protein_coding;"tripartite motif containing 60 [Source:HGNC Symbol;Acc:HGNC:21162]"
ENSG00000177138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FAM9B;NC_000023.11;9024232;9034127;-;9896;protein_coding;"family with sequence similarity 9 member B [Source:HGNC Symbol;Acc:HGNC:18404]"
ENSG00000177143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CETN1;NC_000018.10;580343;582020;+;1678;protein_coding;"centrin 1 [Source:HGNC Symbol;Acc:HGNC:1866]"
ENSG00000177151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR2T35;NC_000001.11;248638287;248639258;-;972;protein_coding;"olfactory receptor family 2 subfamily T member 35 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:31257]"
ENSG00000177174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR14C36;NC_000001.11;248348775;248349713;+;939;protein_coding;"olfactory receptor family 14 subfamily C member 36 [Source:HGNC Symbol;Acc:HGNC:15026]"
ENSG00000177186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR2M7;NC_000001.11;248323630;248324568;-;939;protein_coding;"olfactory receptor family 2 subfamily M member 7 [Source:HGNC Symbol;Acc:HGNC:19594]"
ENSG00000177233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OR2M1P;NC_000001.11;248122136;248122780;+;645;transcribed_pseudogene;"olfactory receptor family 2 subfamily M member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8267]"
